Timp scurs: 0ms - Elful 1 este la 345, 34 in fabrica 1
Timp scurs: 5563ms - Elful 5 este la 338, 196 in fabrica 1
Timp scurs: 5563ms - Elful 7 este la 121, 305 in fabrica 1
Timp scurs: 5563ms - Elful 10 este la 6, 117 in fabrica 1
Timp scurs: 5563ms - Elful 13 este la 77, 300 in fabrica 1
Timp scurs: 5563ms - Elful 16 este la 182, 33 in fabrica 1
Timp scurs: 5563ms - Elful 19 este la 55, 294 in fabrica 1
Timp scurs: 5563ms - Elful 22 este la 162, 3 in fabrica 1
Timp scurs: 5563ms - Elful 3 este la 28, 39 in fabrica 3
Timp scurs: 5563ms - Elful 4 este la 43, 45 in fabrica 3
Timp scurs: 5563ms - Elful 8 este la 63, 11 in fabrica 3
Timp scurs: 5563ms - Elful 11 este la 34, 35 in fabrica 3
Timp scurs: 5563ms - Elful 14 este la 113, 88 in fabrica 3
Timp scurs: 5563ms - Elful 18 este la 102, 38 in fabrica 3
Timp scurs: 5563ms - Elful 21 este la 93, 109 in fabrica 3
Timp scurs: 5564ms - Elful 3 este la 27, 39 in fabrica 3
Timp scurs: 5564ms - Elful 4 este la 43, 45 in fabrica 3
Timp scurs: 5564ms - Elful 8 este la 63, 11 in fabrica 3
Timp scurs: 5564ms - Elful 11 este la 34, 35 in fabrica 3
Timp scurs: 5564ms - Elful 14 este la 113, 88 in fabrica 3
Timp scurs: 5564ms - Elful 18 este la 102, 38 in fabrica 3
Timp scurs: 5564ms - Elful 21 este la 93, 109 in fabrica 3
Timp scurs: 5570ms - Elful 2 este la 12, 6 in fabrica 2
Timp scurs: 5570ms - Elful 6 este la 73, 12 in fabrica 2
Timp scurs: 5570ms - Elful 9 este la 142, 86 in fabrica 2
Timp scurs: 5570ms - Elful 12 este la 12, 66 in fabrica 2
Timp scurs: 5570ms - Elful 15 este la 67, 71 in fabrica 2
Timp scurs: 5570ms - Elful 17 este la 117, 85 in fabrica 2
Timp scurs: 5570ms - Elful 20 este la 34, 71 in fabrica 2
Timp scurs: 5570ms - Elful 2 este la 13, 6 in fabrica 2
Timp scurs: 5570ms - Elful 6 este la 73, 12 in fabrica 2
Timp scurs: 5570ms - Elful 9 este la 142, 86 in fabrica 2
Timp scurs: 5570ms - Elful 12 este la 12, 66 in fabrica 2
Timp scurs: 5570ms - Elful 15 este la 67, 71 in fabrica 2
Timp scurs: 5570ms - Elful 17 este la 117, 85 in fabrica 2
Timp scurs: 5570ms - Elful 20 este la 34, 71 in fabrica 2
Timp scurs: 5571ms - Elful 1 este la 346, 40 in fabrica 1
Timp scurs: 5571ms - Elful 5 este la 338, 196 in fabrica 1
Timp scurs: 5571ms - Elful 7 este la 121, 305 in fabrica 1
Timp scurs: 5571ms - Elful 10 este la 6, 117 in fabrica 1
Timp scurs: 5571ms - Elful 13 este la 77, 300 in fabrica 1
Timp scurs: 5571ms - Elful 16 este la 182, 33 in fabrica 1
Timp scurs: 5571ms - Elful 2 este la 13, 6 in fabrica 2
Timp scurs: 5571ms - Elful 6 este la 73, 12 in fabrica 2
Timp scurs: 5571ms - Elful 9 este la 142, 86 in fabrica 2
Timp scurs: 5571ms - Elful 12 este la 12, 65 in fabrica 2
Timp scurs: 5571ms - Elful 15 este la 67, 71 in fabrica 2
Timp scurs: 5571ms - Elful 17 este la 117, 85 in fabrica 2
Timp scurs: 5571ms - Elful 20 este la 34, 71 in fabrica 2
Timp scurs: 5571ms - Elful 19 este la 55, 294 in fabrica 1
Timp scurs: 5571ms - Elful 22 este la 162, 3 in fabrica 1
Timp scurs: 5571ms - Elful 3 este la 27, 39 in fabrica 3
Timp scurs: 5571ms - Elful 4 este la 43, 45 in fabrica 3
Timp scurs: 5571ms - Elful 8 este la 64, 11 in fabrica 3
Timp scurs: 5571ms - Elful 11 este la 34, 35 in fabrica 3
Timp scurs: 5571ms - Elful 14 este la 113, 88 in fabrica 3
Timp scurs: 5571ms - Elful 18 este la 102, 38 in fabrica 3
Timp scurs: 5571ms - Elful 21 este la 93, 109 in fabrica 3
Timp scurs: 5571ms - Elful 2 este la 13, 6 in fabrica 2
Timp scurs: 5571ms - Elful 6 este la 73, 12 in fabrica 2
Timp scurs: 5571ms - Elful 9 este la 142, 86 in fabrica 2
Timp scurs: 5571ms - Elful 12 este la 12, 65 in fabrica 2
Timp scurs: 5571ms - Elful 15 este la 67, 71 in fabrica 2
Timp scurs: 5571ms - Elful 17 este la 118, 85 in fabrica 2
Timp scurs: 5571ms - Elful 20 este la 34, 71 in fabrica 2
Timp scurs: 5571ms - Elful 2 este la 13, 6 in fabrica 2
Timp scurs: 5571ms - Elful 6 este la 73, 13 in fabrica 2
Timp scurs: 5571ms - Elful 9 este la 142, 86 in fabrica 2
Timp scurs: 5571ms - Elful 12 este la 12, 65 in fabrica 2
Timp scurs: 5571ms - Elful 15 este la 67, 71 in fabrica 2
Timp scurs: 5571ms - Elful 17 este la 118, 85 in fabrica 2
Timp scurs: 5571ms - Elful 20 este la 34, 71 in fabrica 2
Timp scurs: 5574ms - Elful 3 este la 27, 39 in fabrica 3
Timp scurs: 5574ms - Elful 4 este la 43, 46 in fabrica 3
Timp scurs: 5574ms - Elful 8 este la 64, 11 in fabrica 3
Timp scurs: 5574ms - Elful 11 este la 34, 35 in fabrica 3
Timp scurs: 5574ms - Elful 14 este la 113, 88 in fabrica 3
Timp scurs: 5574ms - Elful 18 este la 102, 38 in fabrica 3
Timp scurs: 5574ms - Elful 21 este la 93, 109 in fabrica 3
Timp scurs: 5574ms - Elful 1 este la 346, 40 in fabrica 1
Timp scurs: 5574ms - Elful 5 este la 339, 196 in fabrica 1
Timp scurs: 5574ms - Elful 7 este la 121, 305 in fabrica 1
Timp scurs: 5574ms - Elful 10 este la 6, 117 in fabrica 1
Timp scurs: 5574ms - Elful 13 este la 77, 300 in fabrica 1
Timp scurs: 5574ms - Elful 16 este la 182, 33 in fabrica 1
Timp scurs: 5574ms - Elful 19 este la 55, 294 in fabrica 1
Timp scurs: 5574ms - Elful 22 este la 162, 3 in fabrica 1
Timp scurs: 5575ms - Elful 2 este la 13, 6 in fabrica 2
Timp scurs: 5575ms - Elful 6 este la 73, 13 in fabrica 2
Timp scurs: 5575ms - Elful 9 este la 142, 87 in fabrica 2
Timp scurs: 5575ms - Elful 12 este la 12, 65 in fabrica 2
Timp scurs: 5575ms - Elful 15 este la 67, 71 in fabrica 2
Timp scurs: 5575ms - Elful 17 este la 118, 85 in fabrica 2
Timp scurs: 5575ms - Elful 20 este la 34, 71 in fabrica 2
Timp scurs: 5579ms - Elful 3 este la 27, 39 in fabrica 3
Timp scurs: 5579ms - Elful 4 este la 43, 46 in fabrica 3
Timp scurs: 5579ms - Elful 8 este la 64, 11 in fabrica 3
Timp scurs: 5579ms - Elful 11 este la 35, 35 in fabrica 3
Timp scurs: 5579ms - Elful 14 este la 113, 88 in fabrica 3
Timp scurs: 5579ms - Elful 18 este la 102, 38 in fabrica 3
Timp scurs: 5579ms - Elful 21 este la 93, 109 in fabrica 3
Timp scurs: 5580ms - Elful 3 este la 27, 39 in fabrica 3
Timp scurs: 5580ms - Elful 4 este la 43, 46 in fabrica 3
Timp scurs: 5580ms - Elful 8 este la 64, 11 in fabrica 3
Timp scurs: 5580ms - Elful 11 este la 35, 35 in fabrica 3
Timp scurs: 5580ms - Elful 14 este la 113, 89 in fabrica 3
Timp scurs: 5580ms - Elful 18 este la 102, 38 in fabrica 3
Timp scurs: 5580ms - Elful 21 este la 93, 109 in fabrica 3
Timp scurs: 5583ms - Elful 1 este la 346, 40 in fabrica 1
Timp scurs: 5583ms - Elful 5 este la 339, 196 in fabrica 1
Timp scurs: 5583ms - Elful 7 este la 121, 305 in fabrica 1
Timp scurs: 5583ms - Elful 10 este la 6, 116 in fabrica 1
Timp scurs: 5583ms - Elful 13 este la 77, 300 in fabrica 1
Timp scurs: 5583ms - Elful 16 este la 182, 33 in fabrica 1
Timp scurs: 5583ms - Elful 19 este la 55, 294 in fabrica 1
Timp scurs: 5583ms - Elful 22 este la 162, 3 in fabrica 1
Timp scurs: 5584ms - Elful 3 este la 27, 39 in fabrica 3
Timp scurs: 5584ms - Elful 4 este la 43, 46 in fabrica 3
Timp scurs: 5584ms - Elful 8 este la 64, 11 in fabrica 3
Timp scurs: 5584ms - Elful 11 este la 35, 35 in fabrica 3
Timp scurs: 5584ms - Elful 14 este la 113, 89 in fabrica 3
Timp scurs: 5584ms - Elful 18 este la 102, 38 in fabrica 3
Timp scurs: 5584ms - Elful 21 este la 93, 110 in fabrica 3
Timp scurs: 5585ms - Elful 1 este la 346, 40 in fabrica 1
Timp scurs: 5585ms - Elful 5 este la 339, 196 in fabrica 1
Timp scurs: 5585ms - Elful 7 este la 121, 305 in fabrica 1
Timp scurs: 5585ms - Elful 10 este la 6, 116 in fabrica 1
Timp scurs: 5585ms - Elful 13 este la 77, 300 in fabrica 1
Timp scurs: 5585ms - Elful 16 este la 182, 33 in fabrica 1
Timp scurs: 5585ms - Elful 19 este la 55, 294 in fabrica 1
Timp scurs: 5585ms - Elful 22 este la 162, 4 in fabrica 1
Timp scurs: 5587ms - Elful 1 este la 346, 40 in fabrica 1
Timp scurs: 5587ms - Elful 5 este la 339, 196 in fabrica 1
Timp scurs: 5587ms - Elful 7 este la 121, 305 in fabrica 1
Timp scurs: 5587ms - Elful 10 este la 6, 116 in fabrica 1
Timp scurs: 5587ms - Elful 13 este la 77, 299 in fabrica 1
Timp scurs: 5587ms - Elful 16 este la 182, 33 in fabrica 1
Timp scurs: 5587ms - Elful 19 este la 55, 294 in fabrica 1
Timp scurs: 5587ms - Elful 22 este la 162, 4 in fabrica 1
Timp scurs: 5588ms - Elful 2 este la 13, 6 in fabrica 2
Timp scurs: 5588ms - Elful 6 este la 73, 13 in fabrica 2
Timp scurs: 5588ms - Elful 9 este la 142, 87 in fabrica 2
Timp scurs: 5588ms - Elful 12 este la 12, 65 in fabrica 2
Timp scurs: 5588ms - Elful 15 este la 67, 71 in fabrica 2
Timp scurs: 5588ms - Elful 17 este la 118, 85 in fabrica 2
Timp scurs: 5588ms - Elful 20 este la 34, 70 in fabrica 2
Timp scurs: 5588ms - Elful 1 este la 346, 40 in fabrica 1
Timp scurs: 5588ms - Elful 5 este la 339, 196 in fabrica 1
Timp scurs: 5588ms - Elful 7 este la 121, 305 in fabrica 1
Timp scurs: 5588ms - Elful 10 este la 6, 116 in fabrica 1
Timp scurs: 5588ms - Elful 13 este la 77, 299 in fabrica 1
Timp scurs: 5588ms - Elful 16 este la 181, 33 in fabrica 1
Timp scurs: 5588ms - Elful 19 este la 55, 294 in fabrica 1
Timp scurs: 5588ms - Elful 22 este la 162, 4 in fabrica 1
Timp scurs: 5589ms - Elful 1 este la 346, 40 in fabrica 1
Timp scurs: 5589ms - Elful 5 este la 339, 196 in fabrica 1
Timp scurs: 5589ms - Elful 7 este la 122, 305 in fabrica 1
Timp scurs: 5589ms - Elful 10 este la 6, 116 in fabrica 1
Timp scurs: 5589ms - Elful 13 este la 77, 299 in fabrica 1
Timp scurs: 5589ms - Elful 16 este la 181, 33 in fabrica 1
Timp scurs: 5589ms - Elful 19 este la 55, 294 in fabrica 1
Timp scurs: 5589ms - Elful 22 este la 162, 4 in fabrica 1
Timp scurs: 5594ms - Elful 1 este la 346, 40 in fabrica 1
Timp scurs: 5594ms - Elful 5 este la 339, 196 in fabrica 1
Timp scurs: 5594ms - Elful 7 este la 122, 305 in fabrica 1
Timp scurs: 5594ms - Elful 10 este la 6, 116 in fabrica 1
Timp scurs: 5594ms - Elful 13 este la 77, 299 in fabrica 1
Timp scurs: 5594ms - Elful 16 este la 181, 33 in fabrica 1
Timp scurs: 5594ms - Elful 19 este la 55, 295 in fabrica 1
Timp scurs: 5594ms - Elful 22 este la 162, 4 in fabrica 1
Timp scurs: 5594ms - Elful 3 este la 27, 39 in fabrica 3
Timp scurs: 5594ms - Elful 4 este la 43, 46 in fabrica 3
Timp scurs: 5594ms - Elful 8 este la 64, 11 in fabrica 3
Timp scurs: 5594ms - Elful 11 este la 35, 35 in fabrica 3
Timp scurs: 5594ms - Elful 14 este la 113, 89 in fabrica 3
Timp scurs: 5594ms - Elful 18 este la 101, 38 in fabrica 3
Timp scurs: 5594ms - Elful 21 este la 93, 110 in fabrica 3
Timp scurs: 5595ms - Elful 3 este la 28, 39 in fabrica 3
Timp scurs: 5595ms - Elful 4 este la 43, 46 in fabrica 3
Timp scurs: 5595ms - Elful 8 este la 64, 11 in fabrica 3
Timp scurs: 5595ms - Elful 11 este la 35, 35 in fabrica 3
Timp scurs: 5595ms - Elful 14 este la 113, 89 in fabrica 3
Timp scurs: 5595ms - Elful 18 este la 101, 38 in fabrica 3
Timp scurs: 5595ms - Elful 21 este la 93, 110 in fabrica 3
Timp scurs: 5601ms - Elful 2 este la 13, 5 in fabrica 2
Timp scurs: 5601ms - Elful 6 este la 73, 13 in fabrica 2
Timp scurs: 5601ms - Elful 9 este la 142, 87 in fabrica 2
Timp scurs: 5601ms - Elful 12 este la 12, 65 in fabrica 2
Timp scurs: 5601ms - Elful 15 este la 67, 71 in fabrica 2
Timp scurs: 5601ms - Elful 17 este la 118, 85 in fabrica 2
Timp scurs: 5601ms - Elful 20 este la 34, 70 in fabrica 2
Timp scurs: 5601ms - Elful 2 este la 13, 5 in fabrica 2
Timp scurs: 5601ms - Elful 6 este la 73, 13 in fabrica 2
Timp scurs: 5601ms - Elful 9 este la 142, 87 in fabrica 2
Timp scurs: 5601ms - Elful 12 este la 12, 65 in fabrica 2
Timp scurs: 5601ms - Elful 15 este la 67, 72 in fabrica 2
Timp scurs: 5601ms - Elful 17 este la 118, 85 in fabrica 2
Timp scurs: 5601ms - Elful 20 este la 34, 70 in fabrica 2
Timp scurs: 5602ms - Elful 2 este la 13, 5 in fabrica 2
Timp scurs: 5602ms - Elful 6 este la 73, 14 in fabrica 2
Timp scurs: 5602ms - Elful 9 este la 142, 87 in fabrica 2
Timp scurs: 5602ms - Elful 12 este la 12, 65 in fabrica 2
Timp scurs: 5602ms - Elful 15 este la 67, 72 in fabrica 2
Timp scurs: 5602ms - Elful 17 este la 118, 85 in fabrica 2
Timp scurs: 5602ms - Elful 20 este la 34, 70 in fabrica 2
Timp scurs: 5602ms - Elful 3 este la 28, 39 in fabrica 3
Timp scurs: 5602ms - Elful 4 este la 43, 46 in fabrica 3
Timp scurs: 5602ms - Elful 8 este la 65, 11 in fabrica 3
Timp scurs: 5602ms - Elful 11 este la 35, 35 in fabrica 3
Timp scurs: 5602ms - Elful 14 este la 113, 89 in fabrica 3
Timp scurs: 5602ms - Elful 18 este la 101, 38 in fabrica 3
Timp scurs: 5602ms - Elful 21 este la 93, 110 in fabrica 3
Timp scurs: 5602ms - Elful 2 este la 13, 5 in fabrica 2
Timp scurs: 5602ms - Elful 6 este la 73, 14 in fabrica 2
Timp scurs: 5602ms - Elful 9 este la 142, 87 in fabrica 2
Timp scurs: 5602ms - Elful 12 este la 11, 65 in fabrica 2
Timp scurs: 5602ms - Elful 15 este la 67, 72 in fabrica 2
Timp scurs: 5602ms - Elful 17 este la 118, 85 in fabrica 2
Timp scurs: 5602ms - Elful 20 este la 34, 70 in fabrica 2
Timp scurs: 5602ms - Elful 1 este la 346, 39 in fabrica 1
Timp scurs: 5602ms - Elful 5 este la 339, 196 in fabrica 1
Timp scurs: 5602ms - Elful 7 este la 122, 305 in fabrica 1
Timp scurs: 5602ms - Elful 10 este la 6, 116 in fabrica 1
Timp scurs: 5602ms - Elful 13 este la 77, 299 in fabrica 1
Timp scurs: 5602ms - Elful 16 este la 181, 33 in fabrica 1
Timp scurs: 5602ms - Elful 19 este la 55, 295 in fabrica 1
Timp scurs: 5602ms - Elful 22 este la 162, 4 in fabrica 1
Timp scurs: 5602ms - Elful 2 este la 13, 5 in fabrica 2
Timp scurs: 5602ms - Elful 6 este la 73, 14 in fabrica 2
Timp scurs: 5602ms - Elful 9 este la 142, 87 in fabrica 2
Timp scurs: 5602ms - Elful 12 este la 11, 65 in fabrica 2
Timp scurs: 5602ms - Elful 15 este la 67, 72 in fabrica 2
Timp scurs: 5602ms - Elful 17 este la 119, 85 in fabrica 2
Timp scurs: 5602ms - Elful 20 este la 34, 70 in fabrica 2
Timp scurs: 5605ms - Elful 1 este la 346, 39 in fabrica 1
Timp scurs: 5605ms - Elful 5 este la 340, 196 in fabrica 1
Timp scurs: 5605ms - Elful 7 este la 122, 305 in fabrica 1
Timp scurs: 5605ms - Elful 10 este la 6, 116 in fabrica 1
Timp scurs: 5605ms - Elful 13 este la 77, 299 in fabrica 1
Timp scurs: 5605ms - Elful 16 este la 181, 33 in fabrica 1
Timp scurs: 5605ms - Elful 19 este la 55, 295 in fabrica 1
Timp scurs: 5605ms - Elful 22 este la 162, 4 in fabrica 1
Timp scurs: 5605ms - Elful 3 este la 28, 39 in fabrica 3
Timp scurs: 5605ms - Elful 4 este la 44, 46 in fabrica 3
Timp scurs: 5605ms - Elful 8 este la 65, 11 in fabrica 3
Timp scurs: 5605ms - Elful 11 este la 35, 35 in fabrica 3
Timp scurs: 5605ms - Elful 14 este la 113, 89 in fabrica 3
Timp scurs: 5605ms - Elful 18 este la 101, 38 in fabrica 3
Timp scurs: 5605ms - Elful 21 este la 93, 110 in fabrica 3
Timp scurs: 5606ms - Elful 2 este la 13, 5 in fabrica 2
Timp scurs: 5606ms - Elful 6 este la 73, 14 in fabrica 2
Timp scurs: 5606ms - Elful 9 este la 143, 87 in fabrica 2
Timp scurs: 5606ms - Elful 12 este la 11, 65 in fabrica 2
Timp scurs: 5606ms - Elful 15 este la 67, 72 in fabrica 2
Timp scurs: 5606ms - Elful 17 este la 119, 85 in fabrica 2
Timp scurs: 5606ms - Elful 20 este la 34, 70 in fabrica 2
Timp scurs: 5610ms - Elful 3 este la 28, 39 in fabrica 3
Timp scurs: 5610ms - Elful 4 este la 44, 46 in fabrica 3
Timp scurs: 5610ms - Elful 8 este la 65, 11 in fabrica 3
Timp scurs: 5610ms - Elful 11 este la 35, 34 in fabrica 3
Timp scurs: 5610ms - Elful 14 este la 113, 89 in fabrica 3
Timp scurs: 5610ms - Elful 18 este la 101, 38 in fabrica 3
Timp scurs: 5610ms - Elful 21 este la 93, 110 in fabrica 3
Timp scurs: 5611ms - Elful 3 este la 28, 39 in fabrica 3
Timp scurs: 5611ms - Elful 4 este la 44, 46 in fabrica 3
Timp scurs: 5611ms - Elful 8 este la 65, 11 in fabrica 3
Timp scurs: 5611ms - Elful 11 este la 35, 34 in fabrica 3
Timp scurs: 5611ms - Elful 14 este la 112, 89 in fabrica 3
Timp scurs: 5611ms - Elful 18 este la 101, 38 in fabrica 3
Timp scurs: 5611ms - Elful 21 este la 93, 110 in fabrica 3
Timp scurs: 5613ms - Elful 23 este la 81, 72 in fabrica 2
Timp scurs: 5613ms - Elful 2 este la 13, 5 in fabrica 2
Timp scurs: 5613ms - Elful 6 este la 73, 14 in fabrica 2
Timp scurs: 5613ms - Elful 9 este la 143, 87 in fabrica 2
Timp scurs: 5613ms - Elful 12 este la 11, 65 in fabrica 2
Timp scurs: 5613ms - Elful 15 este la 67, 72 in fabrica 2
Timp scurs: 5613ms - Elful 17 este la 119, 85 in fabrica 2
Timp scurs: 5613ms - Elful 20 este la 34, 70 in fabrica 2
Timp scurs: 5613ms - Elful 23 este la 82, 72 in fabrica 2
Timp scurs: 5614ms - Elful 1 este la 346, 39 in fabrica 1
Timp scurs: 5614ms - Elful 5 este la 340, 196 in fabrica 1
Timp scurs: 5614ms - Elful 7 este la 122, 305 in fabrica 1
Timp scurs: 5614ms - Elful 10 este la 5, 116 in fabrica 1
Timp scurs: 5614ms - Elful 13 este la 77, 299 in fabrica 1
Timp scurs: 5614ms - Elful 16 este la 181, 33 in fabrica 1
Timp scurs: 5614ms - Elful 19 este la 55, 295 in fabrica 1
Timp scurs: 5614ms - Elful 22 este la 162, 4 in fabrica 1
Timp scurs: 5615ms - Elful 3 este la 28, 39 in fabrica 3
Timp scurs: 5615ms - Elful 4 este la 44, 46 in fabrica 3
Timp scurs: 5615ms - Elful 8 este la 65, 11 in fabrica 3
Timp scurs: 5615ms - Elful 11 este la 35, 34 in fabrica 3
Timp scurs: 5615ms - Elful 14 este la 112, 89 in fabrica 3
Timp scurs: 5615ms - Elful 18 este la 101, 38 in fabrica 3
Timp scurs: 5615ms - Elful 21 este la 93, 111 in fabrica 3
Timp scurs: 5616ms - Elful 1 este la 346, 39 in fabrica 1
Timp scurs: 5616ms - Elful 5 este la 340, 196 in fabrica 1
Timp scurs: 5616ms - Elful 7 este la 122, 305 in fabrica 1
Timp scurs: 5616ms - Elful 10 este la 5, 116 in fabrica 1
Timp scurs: 5616ms - Elful 13 este la 77, 299 in fabrica 1
Timp scurs: 5616ms - Elful 16 este la 181, 33 in fabrica 1
Timp scurs: 5616ms - Elful 19 este la 55, 295 in fabrica 1
Timp scurs: 5616ms - Elful 22 este la 161, 4 in fabrica 1
Timp scurs: 5618ms - Elful 1 este la 346, 39 in fabrica 1
Timp scurs: 5618ms - Elful 5 este la 340, 196 in fabrica 1
Timp scurs: 5618ms - Elful 7 este la 122, 305 in fabrica 1
Timp scurs: 5618ms - Elful 10 este la 5, 116 in fabrica 1
Timp scurs: 5618ms - Elful 13 este la 76, 299 in fabrica 1
Timp scurs: 5618ms - Elful 16 este la 181, 33 in fabrica 1
Timp scurs: 5618ms - Elful 19 este la 55, 295 in fabrica 1
Timp scurs: 5618ms - Elful 22 este la 161, 4 in fabrica 1
Timp scurs: 5619ms - Elful 1 este la 346, 39 in fabrica 1
Timp scurs: 5619ms - Elful 5 este la 340, 196 in fabrica 1
Timp scurs: 5619ms - Elful 7 este la 122, 305 in fabrica 1
Timp scurs: 5619ms - Elful 2 este la 13, 5 in fabrica 2
Timp scurs: 5619ms - Elful 6 este la 73, 14 in fabrica 2
Timp scurs: 5619ms - Elful 9 este la 143, 87 in fabrica 2
Timp scurs: 5619ms - Elful 12 este la 11, 65 in fabrica 2
Timp scurs: 5619ms - Elful 15 este la 67, 72 in fabrica 2
Timp scurs: 5619ms - Elful 17 este la 119, 85 in fabrica 2
Timp scurs: 5619ms - Elful 20 este la 33, 70 in fabrica 2
Timp scurs: 5619ms - Elful 23 este la 82, 72 in fabrica 2
Timp scurs: 5619ms - Elful 10 este la 5, 116 in fabrica 1
Timp scurs: 5619ms - Elful 13 este la 76, 299 in fabrica 1
Timp scurs: 5619ms - Elful 16 este la 182, 33 in fabrica 1
Timp scurs: 5619ms - Elful 19 este la 55, 295 in fabrica 1
Timp scurs: 5619ms - Elful 22 este la 161, 4 in fabrica 1
Timp scurs: 5620ms - Elful 1 este la 346, 39 in fabrica 1
Timp scurs: 5620ms - Elful 5 este la 340, 196 in fabrica 1
Timp scurs: 5620ms - Elful 7 este la 122, 304 in fabrica 1
Timp scurs: 5620ms - Elful 10 este la 5, 116 in fabrica 1
Timp scurs: 5620ms - Elful 13 este la 76, 299 in fabrica 1
Timp scurs: 5620ms - Elful 16 este la 182, 33 in fabrica 1
Timp scurs: 5620ms - Elful 19 este la 55, 295 in fabrica 1
Timp scurs: 5620ms - Elful 22 este la 161, 4 in fabrica 1
Timp scurs: 5625ms - Elful 3 este la 28, 39 in fabrica 3
Timp scurs: 5625ms - Elful 4 este la 44, 46 in fabrica 3
Timp scurs: 5625ms - Elful 8 este la 65, 11 in fabrica 3
Timp scurs: 5625ms - Elful 11 este la 35, 34 in fabrica 3
Timp scurs: 5625ms - Elful 14 este la 112, 89 in fabrica 3
Timp scurs: 5625ms - Elful 18 este la 102, 38 in fabrica 3
Timp scurs: 5625ms - Elful 21 este la 93, 111 in fabrica 3
Timp scurs: 5625ms - Elful 1 este la 346, 39 in fabrica 1
Timp scurs: 5625ms - Elful 5 este la 340, 196 in fabrica 1
Timp scurs: 5625ms - Elful 7 este la 122, 304 in fabrica 1
Timp scurs: 5625ms - Elful 10 este la 5, 116 in fabrica 1
Timp scurs: 5625ms - Elful 13 este la 76, 299 in fabrica 1
Timp scurs: 5625ms - Elful 16 este la 182, 33 in fabrica 1
Timp scurs: 5625ms - Elful 19 este la 56, 295 in fabrica 1
Timp scurs: 5625ms - Elful 22 este la 161, 4 in fabrica 1
Timp scurs: 5626ms - Elful 3 este la 28, 40 in fabrica 3
Timp scurs: 5626ms - Elful 4 este la 44, 46 in fabrica 3
Timp scurs: 5626ms - Elful 8 este la 65, 11 in fabrica 3
Timp scurs: 5626ms - Elful 11 este la 35, 34 in fabrica 3
Timp scurs: 5626ms - Elful 14 este la 112, 89 in fabrica 3
Timp scurs: 5626ms - Elful 18 este la 102, 38 in fabrica 3
Timp scurs: 5626ms - Elful 21 este la 93, 111 in fabrica 3
Timp scurs: 5632ms - Elful 2 este la 13, 5 in fabrica 2
Timp scurs: 5632ms - Elful 6 este la 73, 14 in fabrica 2
Timp scurs: 5632ms - Elful 9 este la 143, 87 in fabrica 2
Timp scurs: 5632ms - Elful 12 este la 11, 65 in fabrica 2
Timp scurs: 5632ms - Elful 15 este la 67, 71 in fabrica 2
Timp scurs: 5632ms - Elful 17 este la 119, 85 in fabrica 2
Timp scurs: 5632ms - Elful 20 este la 33, 70 in fabrica 2
Timp scurs: 5632ms - Elful 23 este la 82, 72 in fabrica 2
Timp scurs: 5632ms - Elful 2 este la 12, 5 in fabrica 2
Timp scurs: 5632ms - Elful 6 este la 73, 14 in fabrica 2
Timp scurs: 5632ms - Elful 9 este la 143, 87 in fabrica 2
Timp scurs: 5632ms - Elful 12 este la 11, 65 in fabrica 2
Timp scurs: 5632ms - Elful 15 este la 67, 71 in fabrica 2
Timp scurs: 5632ms - Elful 17 este la 119, 85 in fabrica 2
Timp scurs: 5632ms - Elful 20 este la 33, 70 in fabrica 2
Timp scurs: 5632ms - Elful 23 este la 82, 72 in fabrica 2
Timp scurs: 5633ms - Elful 3 este la 28, 40 in fabrica 3
Timp scurs: 5633ms - Elful 4 este la 44, 46 in fabrica 3
Timp scurs: 5633ms - Elful 8 este la 65, 10 in fabrica 3
Timp scurs: 5633ms - Elful 11 este la 35, 34 in fabrica 3
